label	isolate	species	contig	region	win_start	win_end	protein_id	gene_start	gene_end	strand
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000217.1	170474	173503	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000218.1	168331	169762	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000219.1	163202	164143	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000220.1	155702	161552	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000221.1	154197	155700	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000222.1	151967	154195	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000223.1	150395	151965	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000224.1	149422	150393	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000225.1	147489	149194	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000226.1	142811	147487	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000227.1	141762	142809	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000228.1	139795	141723	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000229.1	136394	138342	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000230.1	135220	136392	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000231.1	134402	135218	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000232.1	132023	134400	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000233.1	130406	132021	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000234.1	129589	130404	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000235.1	125772	129587	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000236.1	121326	123616	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000237.1	120026	121320	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000238.1	118444	120024	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000239.1	116974	118442	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000240.1	114693	116972	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000241.1	112183	114531	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000242.1	108448	110440	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000243.1	96339	97481	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000244.1	93165	96104	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000245.1	91396	92971	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000246.1	89816	91394	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000247.1	84432	86826	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000248.1	83789	84430	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000249.1	83185	83591	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000250.1	79859	81702	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000251.1	78506	79857	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000252.1	77767	78504	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000253.1	77081	77765	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000254.1	76133	77079	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000255.1	74017	76131	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000256.1	71139	74015	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000257.1	69899	70614	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000258.1	68938	69897	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000259.1	67768	68015	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000260.1	66135	67766	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000261.1	65678	66133	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000262.1	65392	65676	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000263.1	64105	64692	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000264.1	60487	61186	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000265.1	49477	50793	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000266.1	46932	49475	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000267.1	44519	45875	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000268.1	43483	44517	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000269.1	40585	41770	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000270.1	39774	40583	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000271.1	37019	39772	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000272.1	35901	37017	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000273.1	33782	35200	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000274.1	31881	33349	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000275.1	31169	31879	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000276.1	30306	31167	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000277.1	29693	30304	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000278.1	29359	29691	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000279.1	28680	29357	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000280.1	22763	23348	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000281.1	21509	22761	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000282.1	20232	21275	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000283.1	19222	20172	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000284.1	18368	19220	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000285.1	17474	18366	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000286.1	1012	4641	-
SC1982_037_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_037	span	1	517250	Pcub-SC1982_037_000287.1	1	1010	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000001.1	4437	6125	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000002.1	9843	13012	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000003.1	13014	13800	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000004.1	16358	17164	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000005.1	17166	17532	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000006.1	17534	18394	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000007.1	18396	19671	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000008.1	22326	23093	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000009.1	23337	25085	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000010.1	25101	27268	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000011.1	43004	44971	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000012.1	45037	46735	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000013.1	46737	47853	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000014.1	47855	50300	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000015.1	51996	55204	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000016.1	55206	55625	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000017.1	55627	56294	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000018.1	56296	56988	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000019.1	57589	59908	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000020.1	60993	61841	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000021.1	63616	66092	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000022.1	66094	67657	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000023.1	75804	76515	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000024.1	76517	78512	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000025.1	78514	82833	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000026.1	82835	84286	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000027.1	84288	85506	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000028.1	85939	88084	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000029.1	88086	93544	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000030.1	93569	94938	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000031.1	94940	96181	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000032.1	96183	98027	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000033.1	108505	109343	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000034.1	109476	114485	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000035.1	114760	115161	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000036.1	115163	116654	+
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000037.1	108607	109297	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000038.1	107938	108337	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000039.1	107076	107931	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000040.1	105732	106925	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000041.1	104183	105730	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000042.1	103530	104070	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000043.1	101111	103528	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000044.1	100658	101109	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000045.1	99709	100656	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000046.1	97932	99707	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000047.1	73913	75722	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000048.1	72732	73911	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000049.1	71589	72730	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000050.1	70791	71587	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000051.1	69840	70758	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000052.1	68683	69838	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000053.1	67488	68681	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000054.1	62407	63669	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000055.1	60302	60633	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000056.1	59674	60300	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000057.1	58254	59672	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000058.1	56796	57657	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000059.1	51435	51925	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000060.1	50170	50813	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000061.1	40080	43112	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000062.1	31962	40078	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000063.1	29125	31960	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000064.1	27587	29123	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000065.1	27195	27585	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000066.1	20079	21619	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000067.1	19227	20077	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000068.1	14996	16212	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000069.1	14086	14994	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000070.1	13435	14084	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000071.1	8657	9730	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000072.1	7209	8655	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000073.1	4728	7207	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000074.1	3592	4726	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000075.1	2932	3590	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000076.1	2121	2930	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000077.1	828	2119	-
SC1982_071_whole	SC1982	Pseudoperonospora_cubensis_SC1982	Pcub-SC1982_071	span	1	118813	Pcub-SC1982_071_000078.1	1	826	-
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	span	729948	761124	Phum-OR502AA_015_000335.1	735561	736507	-
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	span	729948	761124	Phum-OR502AA_015_000336.1	733696	734112	-
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	span	729948	761124	Phum-OR502AA_015_000337.1	730451	732264	-
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000074.1	700399	701822	+
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000075.1	703174	704301	+
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000076.1	707361	709016	+
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000077.1	710590	711665	+
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000078.1	714061	715938	+
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000079.1	717127	718555	+
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000080.1	718663	719777	+
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000081.1	719779	720512	+
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000338.1	726192	727093	-
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000339.1	725841	726186	-
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000340.1	724219	725839	-
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000341.1	723340	723703	-
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000342.1	722940	723338	-
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000343.1	720850	722938	-
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000344.1	715805	716889	-
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000345.1	711445	713440	-
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000346.1	708925	710390	-
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000347.1	703679	707261	-
OR502AA_015_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_015	flank_upstream	698771	729947	Phum-OR502AA_015_000348.1	698095	698996	-
OR502AA_022_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_022	span	205298	215039	Phum-OR502AA_022_000026.1	204335	205659	+
OR502AA_022_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_022	span	205298	215039	Phum-OR502AA_022_000027.1	205668	206425	+
OR502AA_022_s1	OR502AA	Pseudoperonospora_humuli_OR502AA	Phum-OR502AA_022	flank_upstream	195556	205297	Phum-OR502AA_022_000026.1	204335	205659	+
